Reynold,Mach,Alpha,cl,cd,cdp,cm
4474736.0,0.4,1.7,0.6149,0.00593,0.0013,-0.0796
4474736.0,0.4,2.0,0.6444,0.005445000000000001,0.0009816666666666667,-0.07791666666666668
4474736.0,0.4,2.3,0.6703,0.00325,-0.00096,-0.0756
4474736.0,0.4,2.6,0.6936,0.00556,0.00165,-0.0723
4474736.0,0.4,2.9,0.7291333333333333,0.005055,0.0014183333333333333,-0.07179999999999999
4474736.0,0.4,3.2,0.8109,0.00577,0.00205,-0.0815
4474736.0,0.4,3.5,0.8530999999999999,0.00598,0.0022,-0.0823
4474736.0,0.4,3.8,0.8844,0.00342,-0.00036,-0.0812
4474736.0,0.4,4.1,0.9385,0.00635,0.00249,-0.0842
4474736.0,0.4,4.4,0.9814,0.00655,0.00266,-0.0851
4474736.0,0.4,4.7,1.0259833333333335,0.006283333333333333,0.002341666666666667,-0.08643333333333335
4474736.0,0.4,5.0,1.0821,0.00704,0.00304,-0.09
4474736.0,0.4,5.3,1.1165166666666668,0.006748333333333332,0.0026966666666666667,-0.08913333333333334
4474736.0,0.4,5.6000000000000005,1.1417666666666666,0.007011666666666667,0.0029,-0.08621666666666666
4474736.0,0.4,5.9,1.1646,0.00802,0.0037900000000000004,-0.0829
4474736.0,0.4,6.2,1.1736,0.00885,0.00439,-0.077
4474736.0,0.4,6.5,1.1944,0.00931,0.00478,-0.0733
4474736.0,0.4,6.8,1.2143,0.008995,0.004436666666666667,-0.0694
4474736.0,0.4,7.1,1.2385,0.00999,0.00541,-0.066
4474736.0,0.4,7.4,1.2609,0.01031,0.00572,-0.0625
4474736.0,0.4,7.7,1.2854,0.01066,0.00606,-0.059399999999999994
4474736.0,0.4,8.0,1.3077500000000002,0.01023833333333333,0.005659999999999999,-0.056116666666666655
4474736.0,0.4,8.3,1.338,0.01138,0.006799999999999999,-0.0539
4474736.0,0.4,8.6,1.364,0.01181,0.00723,-0.0512
4474736.0,0.4,8.9,1.3864,0.0114,0.006855,-0.04806666666666667
4474736.0,0.4,9.2,1.4165,0.012739999999999998,0.0082,-0.0459
4474736.0,0.4,9.5,1.4376,0.012358333333333332,0.007855,-0.042633333333333336
4474736.0,0.4,9.8,1.4684,0.01381,0.00933,-0.0406
4474736.0,0.4,10.1,1.4932,0.01444,0.00998,-0.0379
4474736.0,0.4,10.4,1.5176,0.01514,0.01072,-0.0352
4474736.0,0.4,10.7,1.5407,0.01594,0.01155,-0.0324
4474736.0,0.4,11.0,1.5625,0.01683,0.01248,-0.029600000000000005
4474736.0,0.4,11.3,1.5842,0.01778,0.01347,-0.0268
4474736.0,0.4,11.9,1.6195999999999997,0.02032,0.01612,-0.0211
4474736.0,0.4,12.2,1.6351,0.0218,0.01766,-0.0182
4474736.0,0.4,12.5,1.634166666666667,0.02276,0.018718333333333333,-0.014483333333333334
4474736.0,0.4,12.8,1.6566000000000003,0.02567,0.02168,-0.0127
4474736.0,0.4,13.1,1.6680999999999997,0.027739999999999997,0.02384,-0.0104
4474736.0,0.4,13.4,1.6741,0.03028,0.02647,-0.0081
4474736.0,0.4,13.7,1.6815000000000002,0.03288,0.02918,-0.0061
4474736.0,0.4,14.0,1.66795,0.03550166666666667,0.031925,-0.0034833333333333335
4474736.0,0.4,14.3,1.6855,0.03928,0.03579,-0.0029
4474736.0,0.4,14.6,1.6863999999999997,0.04283,0.03946,-0.0018
4474736.0,0.4,14.9,1.6655,0.04681333333333334,0.04358,-0.00038333333333333334
4474736.0,0.4,15.200000000000001,1.6569999999999998,0.05150833333333333,0.04840166666666667,1.6666666666666674e-05
4474736.0,0.4,15.5,1.6667999999999998,0.05620000000000001,0.05319,-0.0006
4474736.0,0.4,15.8,1.6557,0.06143,0.058550000000000005,-0.001
4474736.0,0.4,16.1,1.6385999999999998,0.06734,0.06459,-0.0018
4474736.0,0.4,16.4,1.6189,0.07378,0.07114,-0.0033
4474736.0,0.4,16.7,1.6029,0.07986,0.07733,-0.0047
4474736.0,0.4,17.0,1.5809,0.08674,0.08432,-0.0067
4474736.0,0.4,17.3,1.561,0.09357,0.09125,-0.009
4474736.0,0.4,17.599999999999998,1.5201166666666666,0.10124666666666667,0.09902666666666667,-0.010566666666666667
4474736.0,0.4,17.900000000000002,1.4976833333333335,0.10853499999999999,0.10642,-0.013516666666666668
4474736.0,0.4,18.2,1.4773166666666666,0.11557833333333334,0.11355166666666666,-0.01645
4474736.0,0.4,18.5,1.4548666666666668,0.1231,0.12115666666666665,-0.02001666666666667
4474736.0,0.4,18.8,1.4338166666666663,0.13050833333333334,0.12864499999999998,-0.02383333333333333
4474736.0,0.4,19.1,1.4407,0.13765,0.13588,-0.0298
4474736.0,0.4,19.4,1.424,0.14507,0.14337,-0.0342
4474736.0,0.4,19.7,4.325671428571429,0.10979142857142855,0.10806285714285714,-0.8611285714285716
4737368.0,0.4,0.2,0.4527,0.00582,0.0009600000000000001,-0.085
4737368.0,0.4,0.5,0.4861,0.00585,0.001,-0.0841
4737368.0,0.4,0.8,0.5194,0.00589,0.00106,-0.0832
4737368.0,0.4,1.1,0.552,0.00593,0.00113,-0.0821
4737368.0,0.4,1.4,0.5839,0.00597,0.00121,-0.0809
4737368.0,0.4,1.7,0.6158,0.00594,0.00129,-0.0798
4737368.0,0.4,2.0,0.6463,0.0059,0.00139,-0.0783
4737368.0,0.4,2.3,0.6754,0.00579,0.00149,-0.0765
4737368.0,0.4,2.6,0.6977,0.00561,0.00163,-0.0732
4737368.0,0.4,2.9,0.7188,0.00544,0.0017500000000000003,-0.0694
4737368.0,0.4,3.2,0.8053000000000001,0.0057,0.00202,-0.0802
4737368.0,0.4,3.5,0.8507999999999999,0.0059,0.00216,-0.0818
4737368.0,0.4,4.1,0.9355,0.00627,0.00246,-0.0835
4737368.0,0.4,4.4,0.9788,0.00648,0.00262,-0.0845
4737368.0,0.4,4.7,1.0231,0.006720000000000001,0.0028,-0.0857
4737368.0,0.4,5.0,1.0758,0.006959999999999999,0.00299,-0.0887
4737368.0,0.4,5.3,1.121,0.00723,0.00321,-0.09
4737368.0,0.4,5.6,1.1458,0.00754,0.00344,-0.087
4737368.0,0.4,5.9,1.1642,0.00805,0.0038199999999999996,-0.0828
4737368.0,0.4,6.5,1.1966,0.00925,0.00475,-0.0737
4737368.0,0.4,6.8,1.2209,0.0096,0.00507,-0.0706
4737368.0,0.4,7.1,1.2422,0.0099,0.00536,-0.0667
4737368.0,0.4,7.4,1.2644,0.01021,0.00566,-0.0631
4737368.0,0.4,7.7,1.289,0.01054,0.00599,-0.06
4737368.0,0.4,8.0,1.3147,0.0109,0.00634,-0.0571
4737368.0,0.4,8.3,1.3415,0.01126,0.006709999999999999,-0.05450000000000001
4737368.0,0.4,8.6,1.3674,0.01168,0.007150000000000001,-0.0517
4737368.0,0.4,8.9,1.3946,0.01209,0.00757,-0.0491
4737368.0,0.4,9.2,1.4208,0.012570000000000001,0.00807,-0.0465
4737368.0,0.4,9.5,1.4465,0.0131,0.00861,-0.0438
4737368.0,0.4,9.8,1.4729,0.01363,0.00918,-0.0412
4737368.0,0.4,10.1,1.4969,0.014279999999999998,0.00985,-0.0384
4737368.0,0.4,10.4,1.5218,0.014959999999999998,0.01056,-0.0357
4737368.0,0.4,10.7,1.5456,0.01572,0.01136,-0.033
4737368.0,0.4,11.0,1.5672,0.01661,0.01229,-0.0301
4737368.0,0.4,11.3,1.5885,0.01757,0.01329,-0.027199999999999995
4737368.0,0.4,11.6,1.6070999999999998,0.01873,0.014500000000000002,-0.0243
4737368.0,0.4,11.9,1.6248999999999998,0.02004,0.01587,-0.0215
4737368.0,0.4,12.2,1.6403000000000003,0.02152,0.01741,-0.0186
4737368.0,0.4,12.5,1.6524,0.02331,0.01926,-0.0158
4737368.0,0.4,12.8,1.6621,0.02533,0.02137,-0.013000000000000001
4737368.0,0.4,13.1,1.6736,0.027390000000000005,0.02352,-0.0107
4737368.0,0.4,13.4,1.6804,0.02984,0.02606,-0.0083
4737368.0,0.4,13.7,1.6875,0.03245,0.02878,-0.0063
4737368.0,0.4,14.0,1.6913,0.03539,0.03182,-0.0045
4737368.0,0.4,14.3,1.6938,0.03864,0.03517,-0.003
4737368.0,0.4,14.6,1.6941,0.04221,0.03886,-0.0018
4737368.0,0.4,14.9,1.6913,0.04618,0.04295,-0.001
4737368.0,0.4,15.2,1.6845000000000003,0.050629999999999994,0.04752,-0.0005
4737368.0,0.4,15.5,1.6766,0.05532,0.05233,-0.0004
4737368.0,0.4,15.8,1.6658000000000002,0.06049,0.05761999999999999,-0.0007
4737368.0,0.4,16.1,1.6477,0.06648,0.06373,-0.0016
4737368.0,0.4,16.4,1.6282,0.07286,0.07024,-0.0029
4737368.0,0.4,16.7,1.6131999999999997,0.07882,0.07631,-0.0043
4737368.0,0.4,17.0,1.5913,0.08566,0.08326,-0.0062
4737368.0,0.4,17.3,1.5714,0.09248,0.09018,-0.0085
4737368.0,0.4,17.6,1.5487,0.09969,0.09749,-0.0112
4737368.0,0.4,17.9,1.5273,0.10696999999999998,0.10488,-0.0142
4737368.0,0.4,18.2,1.5078,0.11405000000000001,0.11204,-0.0172
4737368.0,0.4,18.5,1.4872,0.12156,0.11962999999999999,-0.0209
4737368.0,0.4,18.8,1.4677,0.12898,0.12714,-0.0248
4737368.0,0.4,19.1,1.4498,0.13651,0.13475,-0.029100000000000004
4737368.0,0.4,19.4,1.4325,0.14397,0.14229,-0.0335
4737368.0,0.4,19.7,1.4131,0.1521,0.1505,-0.0387
5000000.0,0.4,0.2,0.45289999999999997,0.0058,0.00095,-0.0851
5000000.0,0.4,0.5,0.4862,0.00584,0.001,-0.0842
5000000.0,0.4,0.8,0.5194,0.00588,0.00105,-0.0832
5000000.0,0.4,1.1,0.5523,0.00592,0.00112,-0.0822
5000000.0,0.4,1.4,0.5845,0.00597,0.0012,-0.0811
5000000.0,0.4,1.7,0.6166,0.00594,0.00128,-0.0799
5000000.0,0.4,2.0,0.6477,0.00592,0.00137,-0.0786
5000000.0,0.4,2.3,0.6771,0.00582,0.00148,-0.0769
5000000.0,0.4,2.6,0.7009,0.00566,0.00162,-0.0739
5000000.0,0.4,2.9,0.7229,0.00549,0.00173,-0.0704
5000000.0,0.4,3.2,0.7958,0.00562,0.00198,-0.0781
5000000.0,0.4,3.5,0.8478,0.00583,0.00213,-0.0811
5000000.0,0.4,3.8,0.8903000000000001,0.00603,0.00228,-0.0821
5000000.0,0.4,4.1,0.9326000000000001,0.0062,0.00242,-0.0828
5000000.0,0.4,4.4,0.9761,0.006410000000000001,0.00258,-0.0839
5000000.0,0.4,4.7,1.019,0.00664,0.00276,-0.0848
5000000.0,0.4,5.0,1.0702,0.00689,0.00296,-0.0875
5000000.0,0.4,5.3,1.1229,0.00719,0.0031899999999999997,-0.0904
5000000.0,0.4,5.6,1.1469,0.007520000000000001,0.00344,-0.0872
5000000.0,0.4,5.9,1.1631,0.0081,0.00386,-0.0827
5000000.0,0.4,6.2,1.1759,0.00881,0.00439,-0.0775
5000000.0,0.4,6.5,1.1991,0.00918,0.00472,-0.0742
5000000.0,0.4,6.8,1.2234,0.00953,0.00503,-0.071
5000000.0,0.4,7.1,1.2454,0.00983,0.00532,-0.0673
5000000.0,0.4,7.4,1.2677,0.01013,0.00561,-0.0637
5000000.0,0.4,7.7,1.2925,0.01044,0.00592,-0.0606
5000000.0,0.4,8.0,1.3177,0.0108,0.006279999999999999,-0.0576
5000000.0,0.4,8.3,1.3447,0.01115,0.00664,-0.05500000000000001
5000000.0,0.4,8.6,1.3711,0.01155,0.007049999999999999,-0.0523
5000000.0,0.4,8.9,1.3979,0.01197,0.007489999999999999,-0.0496
5000000.0,0.4,9.2,1.4247,0.01242,0.00796,-0.047
5000000.0,0.4,9.8,1.4769,0.01347,0.00905,-0.0417
5000000.0,0.4,10.1,1.5013,0.014099999999999998,0.00971,-0.0389
5000000.0,0.4,10.4,1.5255,0.014800000000000002,0.01043,-0.0362
5000000.0,0.4,10.7,1.55,0.01552,0.01119,-0.0335
5000000.0,0.4,11.0,1.5713,0.01642,0.01212,-0.0305
5000000.0,0.4,11.3,1.593,0.01735,0.0131,-0.027699999999999995
5000000.0,0.4,11.6,1.6118,0.0185,0.01429,-0.0248
5000000.0,0.4,11.9,1.6294,0.01981,0.01566,-0.0219
5000000.0,0.4,12.2,1.6445,0.02129,0.0172,-0.0189
5000000.0,0.4,12.5,1.6573,0.02302,0.01901,-0.0161
5000000.0,0.4,12.8,1.6667999999999998,0.02505,0.02111,-0.013300000000000001
5000000.0,0.4,13.1,1.6785,0.02708,0.02322,-0.0109
5000000.0,0.4,13.4,1.6858999999999997,0.02948,0.02572,-0.0085
5000000.0,0.4,13.7,1.6941,0.03199,0.028339999999999997,-0.006500000000000001
5000000.0,0.4,14.0,1.6977,0.03492,0.03137,-0.0046
5000000.0,0.4,14.3,1.7012,0.03807,0.03463,-0.0031
5000000.0,0.4,14.6,1.701,0.04166,0.03832,-0.0019
5000000.0,0.4,14.9,1.7,0.04546,0.04225,-0.001
5000000.0,0.4,15.2,1.6932000000000003,0.04988,0.04679,-0.0004
5000000.0,0.4,15.5,1.6857,0.05451,0.05154000000000001,-0.0002
5000000.0,0.4,15.8,1.6749000000000003,0.05965,0.0568,-0.0005
5000000.0,0.4,16.1,1.6568999999999998,0.0656,0.06288,-0.0013
5000000.0,0.4,16.4,1.6383000000000003,0.07187,0.06927,-0.0025
5000000.0,0.4,16.7,1.6231000000000002,0.07783,0.07534,-0.0039
5000000.0,0.4,17.0,1.6012999999999997,0.08463,0.08225,-0.0058
5000000.0,0.4,17.3,1.5812,0.09143,0.08915,-0.008
5000000.0,0.4,17.6,1.5586,0.09862,0.09644,-0.0106
5000000.0,0.4,17.9,1.5366,0.10594,0.10385,-0.013599999999999998
5000000.0,0.4,18.2,1.517,0.11299,0.11100000000000002,-0.0166
5000000.0,0.4,18.5,1.4961,0.12053,0.11861999999999999,-0.0203
5000000.0,0.4,18.8,1.476,0.12798,0.12616,-0.0241
5000000.0,0.4,19.1,1.4578,0.13552,0.13378,-0.0284
5000000.0,0.4,19.4,1.4399,0.14302,0.14135,-0.0328
5000000.0,0.4,19.7,4.657385714285715,0.10807142857142857,0.10622000000000001,-1.1355428571428572
10000.0,0.5,-9.1,-0.066,0.10913,0.09111,-0.044
10000.0,0.5,-8.8,-0.057,0.1063,0.08838,-0.0445
10000.0,0.5,-8.2,-0.0404,0.10079,0.08306,-0.0451
10000.0,0.5,-7.3,-0.1081,0.10288,0.08592,-0.0252
10000.0,0.5,-5.5,-0.1934,0.095,0.07937,-0.0058
10000.0,0.5,-4.3,-0.2263,0.08574,0.0708,0.0034
10000.0,0.5,-3.7,-0.2402,0.08075,0.06612,0.0081
10000.0,0.5,-3.1,-0.2405,0.07512,0.0607,0.0107
10000.0,0.5,-1.9,-0.0552,0.05816,0.04308,-0.0287
10000.0,0.5,-1.0,-0.1261,0.05213,0.03769,-0.0206
10000.0,0.5,-0.7,-0.1474,0.04992,0.03528,-0.0195
10000.0,0.5,0.2,-0.0722,0.04999,0.031210000000000005,-0.0273
10000.0,0.5,0.5,-0.0474,0.05084000000000001,0.03111,-0.0273
10000.0,0.5,0.8,-0.0237,0.0518,0.03129,-0.027100000000000003
10000.0,0.5,1.0999999999999999,-0.0008999999999999999,0.05288,0.03171000000000001,-0.0268
10000.0,0.5,1.4000000000000001,0.021100000000000004,0.05406,0.03232000000000001,-0.0265
10000.0,0.5,1.7,0.0425,0.05536,0.03311,-0.0263
10000.0,0.5,2.0,0.0633,0.05676,0.03409,-0.0261
10000.0,0.5,2.3,0.0836,0.05827,0.03522,-0.026000000000000002
10000.0,0.5,2.6,0.1034,0.05989,0.0365,-0.025900000000000003
10000.0,0.5,2.9,0.12279999999999999,0.06161,0.03793,-0.026000000000000002
10000.0,0.5,3.2,0.1417,0.06343,0.0395,-0.0261
10000.0,0.5,3.5,0.1601,0.06535,0.04121,-0.0262
10000.0,0.5,3.8,0.1783,0.06738,0.04305,-0.026500000000000003
10000.0,0.5,4.1,0.1962,0.06949,0.045,-0.0268
10000.0,0.5,4.3999999999999995,0.2138,0.07171,0.047080000000000004,-0.0272
10000.0,0.5,4.7,0.2311,0.074,0.04927,-0.027699999999999995
10000.0,0.5,5.0,0.2481,0.07639,0.05156999999999999,-0.028199999999999996
10000.0,0.5,5.3,0.2651833333333333,0.07886,0.05397,-0.028799999999999996
10000.0,0.5,5.6,0.2819,0.08141,0.056459999999999996,-0.0294
10000.0,0.5,5.8999999999999995,0.2985,0.08404,0.05906,-0.0301
10000.0,0.5,6.2,0.315,0.08674,0.06174999999999999,-0.0308
10000.0,0.5,6.5,0.3314,0.08953,0.06454,-0.0317
10000.0,0.5,6.8,0.3476,0.09238,0.06741,-0.0325
10000.0,0.5,7.1,0.3637,0.09531,0.07037,-0.0334
10000.0,0.5,7.3999999999999995,0.3797,0.09831,0.07343,-0.03439999999999999
10000.0,0.5,7.7,0.3954,0.10139000000000001,0.07657,-0.0354
10000.0,0.5,8.0,0.4112,0.10454,0.07981,-0.0365
10000.0,0.5,8.299999999999999,0.4267,0.10775999999999998,0.08311999999999999,-0.037700000000000004
10000.0,0.5,8.6,0.4422,0.11107,0.08654,-0.0389
10000.0,0.5,8.9,0.4574,0.11446,0.09005,-0.04020000000000001
10000.0,0.5,9.2,0.4725,0.11794,0.09367,-0.0416
10000.0,0.5,9.5,0.48739999999999994,0.12151,0.09738,-0.0431
10000.0,0.5,9.799999999999999,0.5022000000000001,0.12518000000000004,0.1012,-0.0447
10000.0,0.5,10.1,0.5167,0.12894000000000003,0.10512,-0.0464
10000.0,0.5,10.4,0.5312,0.13281,0.10913999999999999,-0.0482
10000.0,0.5,10.7,0.5454,0.13678,0.11328,-0.0501
10000.0,0.5,11.0,0.5594,0.14086,0.11752,-0.0521
10000.0,0.5,11.3,0.5734,0.14503,0.12187,-0.0541
10000.0,0.5,11.6,0.5872,0.1493,0.1263,-0.0563
10000.0,0.5,11.9,0.6012,0.15371,0.13087,-0.05850000000000001
10000.0,0.5,12.2,0.6149,0.15819,0.13549,-0.0608
10000.0,0.5,12.5,0.6288,0.16274999999999998,0.1402,-0.06320000000000002
10000.0,0.5,12.799999999999999,0.6426,0.16738,0.14497000000000002,-0.0656
10000.0,0.5,13.1,0.6565,0.17212000000000002,0.14985,-0.0681
10000.0,0.5,13.4,0.6705,0.17695,0.15481,-0.0706
10000.0,0.5,13.7,0.6846,0.18184,0.15983,-0.0732
10000.0,0.5,14.0,0.6986,0.18679,0.16491,-0.07579999999999999
10000.0,0.5,14.3,0.7128,0.19184,0.1701,-0.0784
10000.0,0.5,14.6,0.7271,0.19699,0.17538,-0.0811
10000.0,0.5,14.9,0.7414,0.20221,0.18073000000000003,-0.0837
10000.0,0.5,15.2,0.7557,0.20749,0.18614,-0.0864
10000.0,0.5,15.5,0.7698999999999999,0.21287999999999999,0.19164166666666668,-0.0891
10000.0,0.5,15.799999999999999,0.7961999999999999,0.22305,0.20199999999999999,-0.09499999999999999
10000.0,0.5,16.1,0.8236000000000001,0.23288999999999999,0.21205,-0.1012
10000.0,0.5,16.4,0.8459,0.23983,0.21915,-0.1059
10000.0,0.5,16.7,0.8679,0.24748,0.22696000000000002,-0.11040000000000001
10000.0,0.5,17.0,0.8898,0.25621,0.23585000000000003,-0.1148
10000.0,0.5,17.3,0.9078000000000002,0.26185,0.24163,-0.1182
10000.0,0.5,17.6,0.9259000000000001,0.2682,0.2481,-0.1216
10000.0,0.5,17.9,0.9437999999999999,0.27489,0.25494,-0.12489999999999998
10000.0,0.5,18.2,0.9615,0.28198,0.26213,-0.1281
10000.0,0.5,18.5,0.9793,0.28938,0.26966,-0.1314
10000.0,0.5,18.8,0.9974000000000001,0.29764,0.27803,-0.1346
10000.0,0.5,19.1,1.013,0.30368,0.28419,-0.1374
10000.0,0.5,19.4,1.0275,0.30922,0.28985,-0.14
10000.0,0.5,19.7,1.231,87.54504666666666,87.52597666666668,-0.18768333333333334
272631.0,0.5,-10.0,-0.3072,0.11629,0.11307,-0.0431
272631.0,0.5,-9.1,-0.3112,0.10798,0.10492,-0.0375
272631.0,0.5,-7.9,-0.2837,0.08768,0.0847,-0.0577
272631.0,0.5,-7.6,-0.2555,0.08344,0.08046,-0.059
272631.0,0.5,-7.0,-0.2311,0.06875,0.06575,-0.0754
272631.0,0.5,-6.7,-0.2289,0.06032,0.05732,-0.0861
272631.0,0.5,-5.8,-0.1859,0.02671,0.02286,-0.1144
272631.0,0.5,-5.5,-0.1794,0.0207,0.01613,-0.1143
272631.0,0.5,-5.2,-0.16535,0.02117,0.016149999999999998,-0.1131
272631.0,0.5,-4.9,-0.1444,0.02159,0.01589,-0.1121
272631.0,0.5,-4.6,-0.1093,0.01969,0.01364,-0.1109
272631.0,0.5,-4.3,-0.0724,0.01809,0.01168,-0.1098
272631.0,0.5,-4.0,-0.03025,0.013825,0.007195,-0.1081
272631.0,0.5,-3.7,0.0095,0.01,0.00324,-0.1061
272631.0,0.5,-3.1,0.0816,0.00876,0.0018,-0.1035
272631.0,0.5,-2.8,0.1177,0.00827,0.00129,-0.1022
272631.0,0.5,-2.2,0.19140000000000001,0.009196666666666667,0.00214,-0.10046666666666666
272631.0,0.5,-1.9,0.2241,0.00713,0.00018,-0.0982
272631.0,0.5,-1.6,0.2595,0.00678,-5e-05,-0.0969
272631.0,0.5,-1.3,0.2963,0.01127,0.00457,-0.0971
272631.0,0.5,-1.0,0.3244,0.00618,-0.00016,-0.0936
272631.0,0.5,-0.7,0.3562,0.0103,0.00434,-0.0926
272631.0,0.5,-0.4,0.3747,0.00528,0.00013,-0.0868
272631.0,0.5,-0.1,0.47795,0.007325,0.00241,-0.0983
272631.0,0.5,0.19999999999999998,0.5648285714285715,0.008387142857142857,0.003285714285714285,-0.10722857142857144
272631.0,0.5,0.5,0.6361166666666668,0.008958333333333334,0.003673333333333334,-0.11353333333333333
272631.0,0.5,0.8,0.6662,0.00981,0.00438,-0.1115
272631.0,0.5,1.1,0.6943,0.00993,0.00438,-0.1089
272631.0,0.5,1.4,0.722,0.01007,0.00442,-0.1061
272631.0,0.5,1.7,0.7473166666666669,0.009465,0.0037183333333333326,-0.10283333333333333
272631.0,0.5,2.0,0.7763999999999999,0.01045,0.004560000000000001,-0.1004
272631.0,0.5,2.3000000000000003,0.8000000000000002,0.009901666666666666,0.003914999999999999,-0.09673333333333334
272631.0,0.5,2.6,0.8277,0.01097,0.00485,-0.0939
272631.0,0.5,2.9,0.8496666666666667,0.010491666666666665,0.004259999999999999,-0.09001666666666668
272631.0,0.5,3.1999999999999997,0.8737666666666666,0.010841666666666666,0.004498333333333333,-0.08653333333333334
272631.0,0.5,3.5,0.8976500000000001,0.011229999999999999,0.004776666666666668,-0.08301666666666667
272631.0,0.5,3.8000000000000003,0.9218333333333333,0.01164,0.005095,-0.07961666666666667
272631.0,0.5,4.1,0.9496,0.01293,0.00629,-0.0767
272631.0,0.5,4.4,0.9751999999999998,0.01341,0.0067,-0.0735
272631.0,0.5,4.7,1.0013,0.0139,0.007139999999999999,-0.0704
272631.0,0.5,5.0,1.0257000000000003,0.01439,0.00759,-0.067
272631.0,0.5,5.3,1.0436285714285716,0.01335857142857143,0.006554285714285714,-0.06267142857142857
272631.0,0.5,5.6000000000000005,1.069642857142857,0.014617142857142856,0.007805714285714286,-0.059385714285714285
272631.0,0.5,5.9,1.095,0.01593,0.00909,-0.05600000000000001
272631.0,0.5,6.2,1.1125999999999998,0.015531666666666666,0.008746666666666666,-0.0516
272631.0,0.5,6.5,1.13195,0.0156425,0.008889999999999999,-0.047575000000000006
272631.0,0.5,6.8,1.1603,0.01771,0.01097,-0.0446
272631.0,0.5,7.1000000000000005,1.1807,0.01839,0.011730000000000003,-0.0408
272631.0,0.5,7.3999999999999995,1.1934666666666667,0.018166666666666664,0.011608333333333332,-0.036366666666666665
272631.0,0.5,7.7,1.2092,0.01904833333333333,0.01257,-0.03235
272631.0,0.5,8.0,1.2187999999999999,0.0196175,0.013239999999999998,-0.028050000000000002
272631.0,0.5,8.299999999999999,1.2323833333333336,0.021511666666666665,0.01516,-0.024416666666666666
272631.0,0.5,8.6,1.2437000000000002,0.02448,0.01803,-0.021100000000000004
272631.0,0.5,8.9,1.2423,0.02704,0.02052,-0.0174
272631.0,0.5,9.200000000000001,1.2274,0.028552499999999998,0.0221175,-0.013375000000000001
272631.0,0.5,9.5,1.2303,0.032029999999999996,0.025625,-0.010966666666666664
272631.0,0.5,9.8,1.2391,0.03591,0.02953,-0.0092
272631.0,0.5,10.1,1.2385,0.03914,0.03283,-0.0072
272631.0,0.5,10.4,1.220357142857143,0.04164571428571429,0.03548285714285715,-0.00467142857142857
272631.0,0.5,10.700000000000001,1.2168999999999999,0.04485375,0.03882625,-0.0028875
272631.0,0.5,11.0,1.2316,0.048838333333333345,0.042828333333333336,-0.0020833333333333333
272631.0,0.5,11.3,1.2452,0.05264,0.04677,-0.0014
272631.0,0.5,11.6,1.2469,0.05627,0.05047999999999999,-0.0004
272631.0,0.5,11.900000000000002,1.2219499999999999,0.06025875,0.05474375000000001,0.0009375
272631.0,0.5,12.200000000000001,1.2269,0.06455428571428572,0.059127142857142864,0.0010285714285714286
272631.0,0.5,12.5,1.2200142857142855,0.06982000000000001,0.06463857142857143,0.0003285714285714285
272631.0,0.5,12.799999999999999,1.2211833333333333,0.07501999999999999,0.06997833333333334,-0.0008833333333333333
272631.0,0.5,13.1,1.2204,0.08093,0.07607,-0.0031
272631.0,0.5,13.4,1.2034,0.08797,0.08335,-0.006
272631.0,0.5,13.700000000000001,1.1801000000000001,0.09462833333333333,0.09016333333333333,-0.007933333333333334
272631.0,0.5,14.0,1.1640833333333334,0.10178166666666667,0.09746833333333334,-0.011166666666666667
272631.0,0.5,14.3,1.1493,0.11112999999999999,0.10702,-0.0176
272631.0,0.5,14.599999999999998,1.099042857142857,0.12061142857142858,0.11668857142857145,-0.021528571428571428
272631.0,0.5,14.900000000000002,1.0639,0.1314742857142857,0.1277,-0.02851428571428572
272631.0,0.5,15.200000000000001,1.0691666666666666,0.13771333333333333,0.13395333333333334,-0.03263333333333333
272631.0,0.5,15.5,1.0453,0.15405,0.15033,-0.0454
272631.0,0.5,15.8,1.008,0.17077,0.16704,-0.05620000000000001
272631.0,0.5,16.1,1.0146,0.17613,0.17241,-0.058899999999999994
272631.0,0.5,16.400000000000002,0.9271000000000003,0.18213374999999998,0.17855625,-0.06001250000000001
272631.0,0.5,16.7,0.9721000000000001,0.19165000000000001,0.18799333333333335,-0.0667
272631.0,0.5,17.0,0.9502857142857142,0.19583285714285714,0.1922457142857143,-0.06807142857142857
272631.0,0.5,17.3,1.0133,0.20985,0.20612,-0.0779
272631.0,0.5,17.599999999999998,0.9827666666666667,0.2118066666666667,0.20817333333333332,-0.07761666666666667
272631.0,0.5,17.9,1.0254,0.22407,0.22035,-0.0855
272631.0,0.5,18.2,1.0378,0.22845,0.22474,-0.0876
272631.0,0.5,18.5,1.0404,0.23776000000000003,0.23403999999999997,-0.0927
272631.0,0.5,18.8,1.0029333333333332,0.24048499999999998,0.23687166666666667,-0.09265
272631.0,0.5,19.1,1.0622,0.24912,0.24542999999999998,-0.0981
272631.0,0.5,19.4,1.0672,0.25805,0.25435,-0.10290000000000002
272631.0,0.5,19.7,1.0758,0.26583,0.26213,-0.10669999999999999
535263.0,0.5,-8.5,-0.2555,0.08435,0.08207,-0.0633
535263.0,0.5,-7.6,-0.2249,0.06398,0.06171,-0.0854
535263.0,0.5,-7.3,-0.219,0.055385000000000004,0.05312,-0.097
535263.0,0.5,-6.7,-0.2277,0.03292,0.03023,-0.125
535263.0,0.5,-6.4,-0.2413,0.01774,0.0143,-0.1235
